source_id,title,author,matched_by,action,changed_fields,reason,existing_title,existing_author,new_title,new_author
7d45f07b-27e1-44d7-8449-2a7b86ed7d19,A History of Magic and Experimental Science,Lynn Thorndike,,INSERT,,no match found,,,A History of Magic and Experimental Science,Lynn Thorndike
7d53aa59-3ef3-41d0-b9c1-f23897bc48a6,Anthologie grecque,Unknown,title+author(exact),BLOCKED,,title length ratio 2.11 > 1.5; title similarity 0.895 < 0.92,Anthologie Grecque Anthologie Palatine,Unknown,Anthologie grecque,Unknown
7d5d5dcd-6b17-4075-aed7-b2f891a8eb2c,The Silver Chair,C. S. Lewis,title+author(exact),UPDATE,description|publisher|year|language,,The Silver Chair,C. S. Lewis,The Silver Chair,C. S. Lewis
7d7b5a3a-0f67-412c-b08c-8234943cbf93,The pictorial history of Ely Cathedral,C. P. Hankey,,INSERT,,no match found,,,The pictorial history of Ely Cathedral,C. P. Hankey
7d7bb12a-0841-4d9e-aa7a-bdf0359c9b57,Sovereignty and Coinage in Classical Greece,Thomas R. Martin,,INSERT,,no match found,,,Sovereignty and Coinage in Classical Greece,Thomas R. Martin
7d85ffca-e4e8-4afe-9668-042a4de94667,Records of the Academy,American Academy of Arts and Sciences,title+author(exact),UPDATE,year|language|category_id,,Records of the Academy,American Academy of Arts and Sciences,Records of the Academy,American Academy of Arts and Sciences
7d919ccb-e97c-4613-8a56-315eb75c4432,Arabian Society in the Middle Ages,E. W. Lane,,INSERT,,no match found,,,Arabian Society in the Middle Ages,E. W. Lane
7d92f576-ea56-4694-ac50-d7bbda60126a,Enchanted Landscapes,Unknown,,INSERT,,no match found,,,Enchanted Landscapes,Unknown
7d9753f4-7e5b-4254-9ce7-5342efd2acb9,你的名字Another Side：Earthbound(02)完,加納新太,title+author(exact),BLOCKED,,title length ratio 3.20 > 1.5; title similarity 0.579 < 0.92; author similarity 0.000 < 0.75,Earthbound,Marguerite Serkin,你的名字Another Side：Earthbound(02)完,加納新太
7d9e98b9-016d-441f-a0c8-445145e63e87,The Phratries of Attica,S. D. Lambert,,INSERT,,no match found,,,The Phratries of Attica,S. D. Lambert
7da69c47-0a07-48af-a5e1-65a131bc9d36,The New Encyclopedia Britannica,Unknown,title+author(exact),UPDATE,year|language,,The New Encyclopedia Britannica,Unknown,The New Encyclopedia Britannica,Unknown
7da813ec-bfcf-4f50-8e3a-7fc72e5bb151,Il trovatore,Giuseppe Verdi,,INSERT,,no match found,,,Il trovatore,Giuseppe Verdi
7dad3d04-2025-4cdb-ac28-27ec5b009783,The Satiricon,Petronius Arbiter,,INSERT,,no match found,,,The Satiricon,Petronius Arbiter
7dbc56a8-b6f8-4048-a8f1-f4a3eb2ffc93,Accepting the Yoke of Heaven,Yeshayahu Leibowitz,,INSERT,,no match found,,,Accepting the Yoke of Heaven,Yeshayahu Leibowitz
7dcb04eb-b063-4aea-8d7a-b9647b352079,Scholia Platonica,William Chase Greene,title+author(exact),UPDATE,year|language,,Scholia Platonica,William Chase Greene,Scholia Platonica,William Chase Greene
7dde5b7c-f3c2-47c4-a488-fb46ea400783,The Menaechmi,Titus Maccius Plautus,title+author(exact),BLOCKED,,author similarity 0.517 < 0.75,The Menaechmi,Plautus,The Menaechmi,Titus Maccius Plautus
7dea59f9-c4f6-4888-82c9-d77324ef23ab,Der kleine Pauly,Konrat Ziegler; Walther Sontheimer (historien),,INSERT,,no match found,,,Der kleine Pauly,Konrat Ziegler; Walther Sontheimer (historien)
7dec14a1-023e-43ad-b3d8-9d245c780101,Züricher Novellen,Gottfried Keller,title+author(exact),UPDATE,description|publisher|year|language,,Züricher Novellen,Gottfried Keller,Züricher Novellen,Gottfried Keller
7df5600c-a23f-4340-9be7-f4b8d912fc9a,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford,title+author(exact),BLOCKED,,title length ratio 2.14 > 1.5; title similarity 0.893 < 0.92,The Phoenix,Unknown,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford
7dfb426d-c076-4fb6-ba95-187663c0a5e7,Hippolytos,Euripides,,INSERT,,no match found,,,Hippolytos,Euripides
7dff0dff-17de-40fa-ac24-58762c8d1f37,60 TUDES DU JEUNE VIOLONCELLISTE,Louis R. Feuillard,,INSERT,,no match found,,,60 TUDES DU JEUNE VIOLONCELLISTE,Louis R. Feuillard
7e010309-d08a-48d2-8752-16fa968a606a,Religious Tradition and Myth,Erwin Ramsdell Goodenough,,INSERT,,no match found,,,Religious Tradition and Myth,Erwin Ramsdell Goodenough
7e0c6c0b-06e4-4551-a80f-aaa5a8c70503,Aristotle,Jonathan Barnes,,INSERT,,no match found,,,Aristotle,Jonathan Barnes
7e0e2444-0049-411c-8aed-631f03a1c887,Mirka Among Strangers,Anna Eilenberg-Eibeshitz,,INSERT,,no match found,,,Mirka Among Strangers,Anna Eilenberg-Eibeshitz
7e10581e-61da-4346-b196-53b28681f04c,On Certainty,Ludwig Wittgenstein,title+author(exact),UPDATE,description|publisher|year|language|category_id,,On Certainty,Ludwig Wittgenstein,On Certainty,Ludwig Wittgenstein
7e341138-8471-47ac-8772-b93d24ea0130,The Life Worth Living in Ancient Greek and Roman Philosophy,David Machek,,INSERT,,no match found,,,The Life Worth Living in Ancient Greek and Roman Philosophy,David Machek
7e37e7d8-3514-459b-94ae-cc90b5a05985,The Bull of Minos,Leonard Cottrell,title+author(exact),UPDATE,title|description|publisher|year|language,,THE BULL OF MINOS,Leonard Cottrell,The Bull of Minos,Leonard Cottrell
7e39c613-d929-41e8-94f7-f3c73cea3895,To the Lighthouse,Virginia Woolf,title+author(exact),BLOCKED,,author similarity 0.000 < 0.75,To the Lighthouse,Woolf,To the Lighthouse,Virginia Woolf
7e459769-191a-41b1-b201-efca70241f99,113 Studies for Cello Solo,Justus Johann Friedrich Dotzauer,,INSERT,,no match found,,,113 Studies for Cello Solo,Justus Johann Friedrich Dotzauer
7e4da4b7-b039-46d8-b9d5-8a24dc97f5d7,The Story of Bible Translations,Max Leopold Margolis,title+author(exact),UPDATE,author|year|language,,The Story of Bible Translations,Max L. Margolis,The Story of Bible Translations,Max Leopold Margolis
7e697734-8ba4-407d-8402-4fd6f2e91c5a,Prolegomena to any Future Metaphysics,Immanuel Kant,title+author(exact),UPDATE,title|description|publisher|year|language|category_id,,Prolegomena to Any Future Metaphysics,Immanuel Kant,Prolegomena to any Future Metaphysics,Immanuel Kant
7e6b2661-75e5-4e49-b8cc-7febd70bbd14,A HISTORY OF PHILOSOPHY: VOLUME I GREECE & ROME,"FREDERICK COPLESTON, S.J.",,INSERT,,no match found,,,A HISTORY OF PHILOSOPHY: VOLUME I GREECE & ROME,"FREDERICK COPLESTON, S.J."
7e6e6649-7fbc-411b-9d91-aaa90aa39f78,The Divine Comedy,Dante Alighieri,,INSERT,,no match found,,,The Divine Comedy,Dante Alighieri
7e70b402-a4b4-41bd-ad07-9ea84fc5d617,A Comprehensive Persian-English Dictionary,F. Steingass,,INSERT,,no match found,,,A Comprehensive Persian-English Dictionary,F. Steingass
7e7b03b6-ac57-4ee0-9ef9-81b2e60994f9,Ancient Judaism,Michael E. Stone,,INSERT,,no match found,,,Ancient Judaism,Michael E. Stone
7e81fd63-423c-47ee-a5d0-d1db1bca3383,Shakespeare's Bawdy,Eric Partridge,,INSERT,,no match found,,,Shakespeare's Bawdy,Eric Partridge
7e8d43c7-63f6-4711-bf99-8c96c90a1ffe,La Forza del Destino,Giuseppe Verdi,,INSERT,,no match found,,,La Forza del Destino,Giuseppe Verdi
7e8d9f12-6c71-46ea-b6bb-7719227bddee,The history of books,Alice D. Schreyer,,INSERT,,no match found,,,The history of books,Alice D. Schreyer
7e944252-0b13-4b94-9914-7a8625dfa78f,The Rhetoric of Aristotle with a Commentary by the Late Edward Meredith Cope,Aristoteles; Edward Meredith Cope; John Edwin Sandys,,INSERT,,no match found,,,The Rhetoric of Aristotle with a Commentary by the Late Edward Meredith Cope,Aristoteles; Edward Meredith Cope; John Edwin Sandys
7e9e2015-09c8-4f70-8b78-fd41afad7924,Daumier and the University,Raymond Picard,,INSERT,,no match found,,,Daumier and the University,Raymond Picard
7ea0b9b5-ab0c-4565-a99d-b29286572295,The Moral Judgment Of The Child,Jean Piaget,,INSERT,,no match found,,,The Moral Judgment Of The Child,Jean Piaget
7ea5964e-a6f0-46f2-9733-cd63eb21d6ac,A Coptic Grammar,Bentley Layton,,INSERT,,no match found,,,A Coptic Grammar,Bentley Layton
7ea6f56e-a32a-4908-96b2-d3f021c85b11,Skissen som samtale,Birgit Cold,title+author(exact),BLOCKED,,title length ratio 2.71 > 1.5; title similarity 0.476 < 0.92; author similarity 0.527 < 0.75,SAMTALE,TAR S,Skissen som samtale,Birgit Cold
7ea82060-1e46-4a3d-8ee5-7da9157a702b,Foundations in Singing,Van A. Christy,,INSERT,,no match found,,,Foundations in Singing,Van A. Christy
7ea9abbd-3aa5-445a-8e51-d855ba00e6d5,Lonely Planet Madrid,Lonely Planet,,INSERT,,no match found,,,Lonely Planet Madrid,Lonely Planet
7eb1d23e-71e8-4f19-a4a3-335381cd6a10,Biblical Interpretation in Ancient Israel,Michael Fishbane,,INSERT,,no match found,,,Biblical Interpretation in Ancient Israel,Michael Fishbane
7eb551b5-789f-4824-9e34-e28588a70d53,L'indifférence,David Mus,,INSERT,,no match found,,,L'indifférence,David Mus
7ebd387d-dbb8-40c1-8756-729f708bfc90,Between East and West,André Chouraqui,,INSERT,,no match found,,,Between East and West,André Chouraqui
7ebe4db4-4afd-4079-b7ff-1861d9eab7ca,The Teaching of Addai,Labubnā bar Sennāḳ,title+author(exact),UPDATE,title|author|publisher|year|language,,THE TEACHING OF ADDAI,Unknown,The Teaching of Addai,Labubnā bar Sennāḳ
7ebe6b3a-c29a-4996-a1a6-131dfccd3c48,Synagogale Altertümer ...,Samuel Krauss,title+author(exact),UPDATE,title|author|year|language,,SYNAGOGALE ALTERTUMER,SAMUEL KRAUSS,Synagogale Altertümer ...,Samuel Krauss
7ecabb4a-5c2d-4242-a43e-b8faac229f9c,Don Carlo,Giuseppe Verdi,,INSERT,,no match found,,,Don Carlo,Giuseppe Verdi
7ed62b58-574f-443a-8174-8508512d14c7,Euripides: Phoenissae,Euripides,,INSERT,,no match found,,,Euripides: Phoenissae,Euripides
7ee15a7f-6a78-4c5b-b801-4dafd97d9f6c,As You Like It,William Shakespeare,title+author(exact),BLOCKED,,title length ratio 4.67 > 1.5; title similarity 0.738 < 0.92; author similarity 0.469 < 0.75,you,jik gli,As You Like It,William Shakespeare
7ee3ef01-1b80-42c2-a947-996be3e0ceca,The Jewish Expression,Judah Goldin,,INSERT,,no match found,,,The Jewish Expression,Judah Goldin
7eed4c38-a664-4700-b56d-0fdfd948aa7c,The Encyclopedia Britannica,Thomas Spencer Baynes,title+author(exact),UPDATE,author|year|language,,The Encyclopedia Britannica,Unknown,The Encyclopedia Britannica,Thomas Spencer Baynes
7ef1b54a-35a9-4f0c-b859-656608569b00,Classical Instrumental Music of Egypt,Haytami,,INSERT,,no match found,,,Classical Instrumental Music of Egypt,Haytami
7ef543fd-a096-4dca-8fc6-06ff4337737e,"A History of Samos, 800-188 BC",Graham Shipley,,INSERT,,no match found,,,"A History of Samos, 800-188 BC",Graham Shipley
7efc1de8-aca9-4685-a6eb-e7c893621828,Démosthène. Prologues,Demosthenes; Robert Clavaud,fuzzy(0.920),UPDATE,title|author|year|language,,DEMOSTHENE HARANGUES,Unknown,Démosthène. Prologues,Demosthenes; Robert Clavaud
7f0ce090-13ee-4714-960b-968cf3cbf7b5,Strabo,Gustav Kramer,,INSERT,,no match found,,,Strabo,Gustav Kramer
7f141dfc-5b9d-4cc2-8196-ce58074fc676,Research Guide to Philosophy,Terrence N. Tice,title+author(exact),UPDATE,author|year|language|category_id,,Research Guide to Philosophy,Unknown,Research Guide to Philosophy,Terrence N. Tice
7f21f01d-c386-4c7c-95ad-a8f6672603e6,The Papers of the Bibliographical Society of America,Bibliographical Society of America,title+author(exact),BLOCKED,,author similarity 0.548 < 0.75,The PAPERS of the BIBLIOGRAPHICAL SOCIETY of AMERICA,"RICHARD KNOWLES, MARCUS A. McCORISON, ALAN R. YOUNG, SYDNEY J. SHEP",The Papers of the Bibliographical Society of America,Bibliographical Society of America
7f259a8c-9091-4510-b197-acac4ac2b872,Ockham's Theory of Terms,O. F. M. Guilielmus de Ockam,,INSERT,,no match found,,,Ockham's Theory of Terms,O. F. M. Guilielmus de Ockam
7f270211-89d6-4611-a931-4d417854afe2,Fathers and Sons,Ivan Turgenev,,INSERT,,no match found,,,Fathers and Sons,Ivan Turgenev
7f36495d-8030-4d10-88e0-fd227d266ae7,Essays on Aristotle's ethics,Amélie Oksenberg Rorty,,INSERT,,no match found,,,Essays on Aristotle's ethics,Amélie Oksenberg Rorty
7f3c33b4-a708-44ca-a243-8905db251da8,Montaigne. Selected Essays,Michel de Montaigne,,INSERT,,no match found,,,Montaigne. Selected Essays,Michel de Montaigne
7f4b541b-7031-434c-9d32-adc79e56dd6b,"Giotto, the Arena Chapel Frescoes",James H. Stubblebine,,INSERT,,no match found,,,"Giotto, the Arena Chapel Frescoes",James H. Stubblebine
7f549c14-b285-492b-ac7b-e07ad38981e8,Die Erzählungen,Carl Zuckmayer,,INSERT,,no match found,,,Die Erzählungen,Carl Zuckmayer
7f5f14e0-c522-4ad5-8559-388d6c0316fa,Painting and Sculpture in France 1700-1789,Michael Levey,,INSERT,,no match found,,,Painting and Sculpture in France 1700-1789,Michael Levey
7f669b7d-bb45-4e32-a5d2-4608196def05,Bible Difficulties in the Book of Exodus,Edward D. Andrews,,INSERT,,no match found,,,Bible Difficulties in the Book of Exodus,Edward D. Andrews
7f6bf6ee-51ff-407e-98ef-9a68ffc8588a,The American Constitutional System,John Mabry Mathews,,INSERT,,no match found,,,The American Constitutional System,John Mabry Mathews
7f883dd8-cdab-45a7-be13-0887c37f90b9,A Concise Pahlavi Dictionary,D. N. Mackenzie,,INSERT,,no match found,,,A Concise Pahlavi Dictionary,D. N. Mackenzie
7f92278d-69e1-4b8f-a27e-c134077fd3a0,Five Graphic Music Analyses,Heinrich Schenker,,INSERT,,no match found,,,Five Graphic Music Analyses,Heinrich Schenker
7fb6a790-6026-461a-bc1d-c9e9daee6649,"Der Freischütz, Overture, Op. 77",Carl Maria von Weber,,INSERT,,no match found,,,"Der Freischütz, Overture, Op. 77",Carl Maria von Weber
7fbb3427-c60f-43e6-9ed8-4fc9c23cbc63,Gulliver's Travels,Jonathan Swift,title+author(exact),BLOCKED,,author similarity 0.424 < 0.75,Gulliver's Travels,SWIFT,Gulliver's Travels,Jonathan Swift
7fc4973d-8c81-4a79-826e-ba41cd71878b,The Venerable Bede,C. J. Stranks,,INSERT,,no match found,,,The Venerable Bede,C. J. Stranks
7fdd37dd-8807-422c-a736-962b21b522fd,An Etymological Dictionary of Pre-thirteenth-century Turkish,Gerard Clauson,,INSERT,,no match found,,,An Etymological Dictionary of Pre-thirteenth-century Turkish,Gerard Clauson
7fe379b3-ad0d-4bfb-baf5-540a7e55072f,DA Pam,M.IO. ЛEPMOHTOB,,INSERT,,no match found,,,DA Pam,M.IO. ЛEPMOHTOB
7fecf865-2f94-4ebb-9ed7-6d099c5f1473,The Venture of Islam,Marshall G. S. Hodgson,title+author(exact),UPDATE,year|language,,The Venture of Islam,Marshall G. S. Hodgson,The Venture of Islam,Marshall G. S. Hodgson
7ff079d7-dd3a-4ddf-8456-d8a505e5463f,Bacchylides Carmina cum fragmentis,Bacchylides; Bruno Snell; Friedrich Blass; Wilhelm Süss,title+author(exact),BLOCKED,,title length ratio 3.09 > 1.5; title similarity 0.865 < 0.92; author similarity 0.654 < 0.75,BACCHYLIDES,BRUNO SNELL,Bacchylides Carmina cum fragmentis,Bacchylides; Bruno Snell; Friedrich Blass; Wilhelm Süss
7ffbc635-088d-4028-96f8-3f71378fb586,The Social Function of Science,J. D. Bernal,,INSERT,,no match found,,,The Social Function of Science,J. D. Bernal
8004c8dd-071e-4cde-83a9-d8eed1f6da0d,Having the Spirit of Christ,Giovanni B. Bazzana,,INSERT,,no match found,,,Having the Spirit of Christ,Giovanni B. Bazzana
80211f84-75f6-4a2a-808a-89725d506a5c,Songs by a Song-Writer,W.C. Bennett,,INSERT,,no match found,,,Songs by a Song-Writer,W.C. Bennett
802cf003-1724-406c-a786-4807d803c680,Dictionar Roman-Englez,Marcel Schonkron,,INSERT,,no match found,,,Dictionar Roman-Englez,Marcel Schonkron
8040a39c-09e0-4d60-9975-748cdee2fec1,Azure Integration Guide for Business,Joshua Garverick; Jack Lee; Mélony Qin; Trevoir Williams,,INSERT,,no match found,,,Azure Integration Guide for Business,Joshua Garverick; Jack Lee; Mélony Qin; Trevoir Williams
8044d429-bcd5-45df-bcc2-bf129bbbbad9,Tell Me the Truth about Love,W. H. Auden,title+author(exact),BLOCKED,,title length ratio 1.87 > 1.5; title similarity 0.557 < 0.92,About the House,W.H. Auden,Tell Me the Truth about Love,W. H. Auden
806297fd-5dc0-449f-bc9f-2f65f6ba3672,Phoenix : the journal of the Classical Association of Canada,Classical Association of Canada,title+author(exact),BLOCKED,,title length ratio 8.29 > 1.5; title similarity 0.824 < 0.92,Phoenix,Classical Association of Canada,Phoenix : the journal of the Classical Association of Canada,Classical Association of Canada
806d5cd4-806a-4d1f-8003-5089f716bc0f,Phoenix,Unknown,title+author(exact),UPDATE,title|year|language,,The Phoenix,Unknown,Phoenix,Unknown
80787f8b-d3cd-4cf8-89d8-dd8d90cd8f1c,"Proceedings of the American Academy of Arts and Sciences, Vol. 6",American Academy Of Arts And Sciences,title+author(exact),BLOCKED,,title similarity 0.711 < 0.92,THE AMERICAN ACADEMY OF ARTS AND SCIENCES RECORDS 1991-1992,Unknown,"Proceedings of the American Academy of Arts and Sciences, Vol. 6",American Academy Of Arts And Sciences
808bdece-9b91-4f4d-9ebc-f7dfb36f1ce0,The Rover Boys at School,Arthur M. Winfield,,INSERT,,no match found,,,The Rover Boys at School,Arthur M. Winfield
80a495a5-a84e-44f3-86f1-5af18ee42664,Richard II,William Shakespeare,title+author(exact),BLOCKED,,author similarity 0.723 < 0.75,Richard II,Shakespeare,Richard II,William Shakespeare
80cf9521-8d37-42df-9559-bed66554e595,Vitae Philosophorum,Diogenis Laertius,,INSERT,,no match found,,,Vitae Philosophorum,Diogenis Laertius
80d469a0-b5b8-4395-928f-f0a7b653962a,Musical Performance,Stan Godlovitch,,INSERT,,no match found,,,Musical Performance,Stan Godlovitch
80eb342f-bae5-429f-97f7-8fd36a08f163,The 13 Clocks,James Thurber,,INSERT,,no match found,,,The 13 Clocks,James Thurber
80ed9a7b-4997-4f6f-9720-7dbb78830c99,Aristotle on Emotion,W. Fortenbaugh,,INSERT,,no match found,,,Aristotle on Emotion,W. Fortenbaugh
81006f85-8685-473b-a664-e9642a67a1d6,Phoenix,"Classical Association of Canada, Société canadienne des études classiques",fuzzy(1.000),UPDATE,author|year|language,,Phoenix,Unknown,Phoenix,"Classical Association of Canada, Société canadienne des études classiques"
81032d80-266f-4e47-a432-e33822ab80f8,Das Panterfell,Emil Bernhard,,INSERT,,no match found,,,Das Panterfell,Emil Bernhard
8103d9a7-7c77-47b4-a940-4bc7f62c66dd,Athenian Homicide Law in the Age of the Orators,Douglas M. MacDowell,title+author(exact),UPDATE,author|publisher|year|language,,Athenian Homicide Law in the Age of the Orators,D. M. MacDowell,Athenian Homicide Law in the Age of the Orators,Douglas M. MacDowell
811561fd-9c38-496b-9d62-e04faedee587,Universal Classics Library,Hardpress,,INSERT,,no match found,,,Universal Classics Library,Hardpress
8128929a-a037-4874-b574-529a56ec1a06,Euclidean and Non-Euclidean Geometries,Marvin J. Greenberg,,INSERT,,no match found,,,Euclidean and Non-Euclidean Geometries,Marvin J. Greenberg
8128de35-3368-4b2a-8477-2fec03ac6908,Development of the Idea of History in Antiquity,Gerald A. Press,,INSERT,,no match found,,,Development of the Idea of History in Antiquity,Gerald A. Press
82396f57-fd16-42b2-9b37-b1298861340d,The Encyclopedia of Philosophy,Paul Edwards,,INSERT,,no match found,,,The Encyclopedia of Philosophy,Paul Edwards
828aca09-94c0-44b4-8ba5-20c89d12ea77,The Papers of the Bibliographical Society of America,Bibliographical Society of America,fuzzy(1.000),BLOCKED,,author similarity 0.548 < 0.75,The PAPERS of the BIBLIOGRAPHICAL SOCIETY of AMERICA,"RICHARD KNOWLES, MARCUS A. McCORISON, ALAN R. YOUNG, SYDNEY J. SHEP",The Papers of the Bibliographical Society of America,Bibliographical Society of America
838daa0d-9d88-4c0a-9439-30730cd88ce0,The Homer Encyclopedia,Margalit Finkelberg,,INSERT,,no match found,,,The Homer Encyclopedia,Margalit Finkelberg
8425b7c4-7222-40ea-bbe9-64a3134c5560,Piano Sonatas,Ludwig van Beethoven,,INSERT,,no match found,,,Piano Sonatas,Ludwig van Beethoven
846b2ae1-4e9d-4dd3-aa92-86b4d16e995f,The Dynamics of Planned Change,Ronald Lippitt,title+author(exact),UPDATE,author|publisher|year|language|category_id,,The Dynamics of Planned Change,Unknown,The Dynamics of Planned Change,Ronald Lippitt
846fd0c5-1cab-4dba-9a45-d9a50046dc1c,The Midrash Says: The book of Beraishis,Moshe Weissman,,INSERT,,no match found,,,The Midrash Says: The book of Beraishis,Moshe Weissman
84780508-f489-4a7f-ad65-378594eb45aa,The Cambridge History of American Literature: Early national literature: pt. II. Later national literature: pt. I,William Peterfield Trent; John Erskine; Stuart Pratt Sherman; Carl Van Doren,title+author(exact),BLOCKED,,title length ratio 1.66 > 1.5; title similarity 0.837 < 0.92,The Cambridge History of Classical Literature: The Early Principate,Unknown,The Cambridge History of American Literature: Early national literature: pt. II. Later national literature: pt. I,William Peterfield Trent; John Erskine; Stuart Pratt Sherman; Carl Van Doren
847a710c-d3ad-4a5c-9930-0a82bdafe68d,Blue Guide: Paris & Versailles. Ninth Edition,Delia Gray-Durant,,INSERT,,no match found,,,Blue Guide: Paris & Versailles. Ninth Edition,Delia Gray-Durant
847e28ec-7c0f-4a28-ba5c-5f8f6990bc84,Thucydidis Historiae,Thucydides; Henricus Stuart Jones,,INSERT,,no match found,,,Thucydidis Historiae,Thucydides; Henricus Stuart Jones
848ca852-c97c-4d4b-be5e-613bf1ee4455,"Oxford Advanced Learner's Dictionary of Current English, 4th Ed. (written for Those Whose Second Language is English).",AS. Hornby,,INSERT,,no match found,,,"Oxford Advanced Learner's Dictionary of Current English, 4th Ed. (written for Those Whose Second Language is English).",AS. Hornby
8490993a-b61c-4226-a382-86e311df0759,Toi et moi,Paul Géraldy,,INSERT,,no match found,,,Toi et moi,Paul Géraldy
8490f40c-6e86-4485-9671-4940a022fc0c,Yoga-Tantra and Sensuousness in Art,Teja Nārāyaṇa Miśra,,INSERT,,no match found,,,Yoga-Tantra and Sensuousness in Art,Teja Nārāyaṇa Miśra
84998dc7-a416-4df4-9bb3-a08972e93e79,Titian,Hans Tietze,,INSERT,,no match found,,,Titian,Hans Tietze
84a47e0a-0f6b-4fad-ae67-ffb2d785e4f4,"Studies and Texts in Folklore, Magic, Mediaeval Romance, Hebrew Apocrypha, and Samaritan Archaeology",Moses Gaster,title+author(exact),BLOCKED,,title length ratio 1.75 > 1.5; title similarity 0.907 < 0.92,"Studies and Texts in Folklore, Magic, Mediaeval Romantics",Unknown,"Studies and Texts in Folklore, Magic, Mediaeval Romance, Hebrew Apocrypha, and Samaritan Archaeology",Moses Gaster
84bd7c34-77cd-4db1-9651-2bf5dffffe76,Yossele Rosenblatt,Samuel Rosenblatt,,INSERT,,no match found,,,Yossele Rosenblatt,Samuel Rosenblatt
84c7ab35-7e48-4ede-bb92-af2099f08d58,Saint Francis,Nikos Kazantzakis,,INSERT,,no match found,,,Saint Francis,Nikos Kazantzakis
84d6ca0f-4bf2-4995-994d-24972b047239,The Adventures of Tom Bombadil,J. R. R. Tolkien,,INSERT,,no match found,,,The Adventures of Tom Bombadil,J. R. R. Tolkien
84da82b1-47e1-4fc2-9a3b-51b02aec3928,Mediterranean Cities,Irad Malkin; Robert L. Hohlfelder,,INSERT,,no match found,,,Mediterranean Cities,Irad Malkin; Robert L. Hohlfelder
84dba0b1-adaf-4c77-88e8-da0a2171199f,Inscriptiones Atticae Euclidis anno vetustiores,Adolf Kirchhoff,,INSERT,,no match found,,,Inscriptiones Atticae Euclidis anno vetustiores,Adolf Kirchhoff
84df374a-e30a-475c-b446-552231a6ba0f,Tradition,Jonathan Sacks; Erica Brown; Edward Reichman; Dov Finkelstein; J. Bleich; Shoshana Schechter; Pinchas Roth; Yoel Finkelman; Jeffrey Saks,title+author(exact),BLOCKED,,title length ratio 5.11 > 1.5; title similarity 0.839 < 0.92,Tradition: A Journal of Orthodox Jewish Thought,Unknown,Tradition,Jonathan Sacks; Erica Brown; Edward Reichman; Dov Finkelstein; J. Bleich; Shoshana Schechter; Pinchas Roth; Yoel Finkelman; Jeffrey Saks
84ef3912-80cd-4a33-aac2-c221e719af6d,Opera omnia,Arnoul (Bishop of Lisieux),,INSERT,,no match found,,,Opera omnia,Arnoul (Bishop of Lisieux)
84f691e6-93e4-4ae0-ac48-03ce2c761dfc,St. Matthew Passion,Johann Sebastian Bach,,INSERT,,no match found,,,St. Matthew Passion,Johann Sebastian Bach
84f811df-8a9c-4087-a2a2-492cfbe5f676,The Phoenix,Unknown,title+author(exact),UPDATE,year|language,,The Phoenix,Unknown,The Phoenix,Unknown
8500acbf-d606-46d0-9ee1-b77610d27945,Judaism,Central Conference of American Rabbis,,INSERT,,no match found,,,Judaism,Central Conference of American Rabbis
850bd4ab-0a99-4225-ba92-e78b06c45ea6,Griechische Lyriker,Mähly,,INSERT,,no match found,,,Griechische Lyriker,Mähly
85104d1d-60d6-49c2-bbc9-7891bcfa4573,Mysticism and Logic,Bertrand Russell,,INSERT,,no match found,,,Mysticism and Logic,Bertrand Russell
851526cd-0abc-4cad-a40b-c6e6214710fe,A Dictionary of Ashkenazic Given Names,Alexander Beider,,INSERT,,no match found,,,A Dictionary of Ashkenazic Given Names,Alexander Beider
852a92f8-bd91-4d6e-9d56-e070d9d6a103,Eastern Religions and Western Thought,S. Radhakrishnan,,INSERT,,no match found,,,Eastern Religions and Western Thought,S. Radhakrishnan
852b28c6-3074-43e8-8df0-d75432263e6a,The Elixir of Love,Gaetano Donizetti,,INSERT,,no match found,,,The Elixir of Love,Gaetano Donizetti
85346494-29e3-4a31-9f7f-f66193fd0065,Pleasant Spots and Famous Places,John Alfred Langford,title+author(exact),BLOCKED,,title similarity 0.869 < 0.92; author similarity 0.478 < 0.75,PLEASANT SPOTS ROUND EXFORD,RIMMER,Pleasant Spots and Famous Places,John Alfred Langford
85423e20-1c74-4590-baa2-9ab4e2c796bd,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford,title+author(exact),BLOCKED,,title length ratio 2.14 > 1.5; title similarity 0.893 < 0.92,The Phoenix,Unknown,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford
855cfec8-40f8-43e3-be01-77db8397867a,The Coming Of Post-Industrial Society,Daniel Bell,,INSERT,,no match found,,,The Coming Of Post-Industrial Society,Daniel Bell
85707036-83cf-4654-b10c-3b777f490d2e,Preface to Scripture,Solomon Bennett Freehof,,INSERT,,no match found,,,Preface to Scripture,Solomon Bennett Freehof
85983fea-6381-445e-a5fc-e8d674f72c53,The Athenian Empire,Russell Meiggs,title+author(exact),UPDATE,year|language|category_id,,The Athenian Empire,Russell Meiggs,The Athenian Empire,Russell Meiggs
859b9662-6a57-4cda-8827-b7d19d88b3bf,"Homer, the Bible, and Beyond",M. Finkelberg & G.G. Stroumsa,,INSERT,,no match found,,,"Homer, the Bible, and Beyond",M. Finkelberg & G.G. Stroumsa
